ProductID,ProductName,Category,Material,Color,Price,Rating,Weight,ImageURL,StockQuantity,Brand
241,Glass Shelf,Dining Room,Leather,Red,927.63,1.1,45.2,http://example.com/image241.jpg,84,Wayfair
242,Leather Cabinet,Living Room,Fabric,Green,449.2,3.9,82.6,http://example.com/image242.jpg,31,IKEA
243,Wood Dining Table,Office,Plastic,Transparent,1154.71,4.3,55.5,http://example.com/image243.jpg,33,Pottery Barn
244,Plastic Cabinet,Dining Room,Metal,White,1316.61,2.7,24.1,http://example.com/image244.jpg,44,Ashley Furniture
245,Glass Cabinet,Dining Room,Glass,Yellow,640.12,4.1,43.6,http://example.com/image245.jpg,71,West Elm
246,Metal Sofa,Dining Room,Metal,Red,946.96,1.7,68.6,http://example.com/image246.jpg,8,Restoration Hardware
247,Wood Stool,Office,Fabric,Black,594.71,2.3,9.4,http://example.com/image247.jpg,73,Wayfair
248,Metal Office Chair,Bedroom,Leather,Green,770.31,4.9,116.7,http://example.com/image248.jpg,2,IKEA
249,Wood Office Chair,Office,Plastic,Black,361.1,4.9,95.2,http://example.com/image249.jpg,17,IKEA
250,Wood Stool,Outdoor,Metal,Transparent,1776.84,3.1,92.2,http://example.com/image250.jpg,52,Pottery Barn
251,Leather Sofa,Office,Wood,Brown,69.52,4.7,84.2,http://example.com/image251.jpg,45,West Elm
252,Plastic Stool,Dining Room,Glass,Blue,1770.7,3.1,90.6,http://example.com/image252.jpg,37,Restoration Hardware
253,Leather Stool,Living Room,Metal,White,1164.77,2.2,140.5,http://example.com/image253.jpg,42,IKEA
254,Glass Sofa,Office,Glass,Red,696.73,2.1,6.2,http://example.com/image254.jpg,44,Pottery Barn
255,Leather Bench,Office,Plastic,Yellow,1459.96,4.7,11.9,http://example.com/image255.jpg,81,Wayfair
256,Metal Bench,Dining Room,Wood,Blue,1040.12,1.7,32.8,http://example.com/image256.jpg,38,Pottery Barn
257,Metal Wardrobe,Living Room,Leather,Red,1023.26,3.3,29.3,http://example.com/image257.jpg,99,West Elm
258,Glass Shelf,Living Room,Leather,White,264.78,3.2,31.3,http://example.com/image258.jpg,94,Pottery Barn
259,Glass Desk,Outdoor,Wood,Black,809.56,4.0,102.4,http://example.com/image259.jpg,6,IKEA
260,Metal Wardrobe,Office,Glass,Blue,520.08,3.0,71.6,http://example.com/image260.jpg,68,IKEA
261,Fabric Office Chair,Living Room,Plastic,Transparent,80.61,2.1,148.8,http://example.com/image261.jpg,51,Ashley Furniture
262,Wood Wardrobe,Living Room,Metal,Brown,752.19,1.7,37.9,http://example.com/image262.jpg,35,Pottery Barn
263,Leather Cabinet,Bedroom,Wood,Transparent,225.15,3.5,50.1,http://example.com/image263.jpg,58,Wayfair
264,Plastic Desk,Bedroom,Fabric,Brown,550.82,3.9,147.7,http://example.com/image264.jpg,57,Restoration Hardware
265,Wood Bed,Living Room,Glass,Green,230.41,3.3,125.6,http://example.com/image265.jpg,73,Restoration Hardware
266,Wood Desk,Outdoor,Leather,Red,246.84,4.0,73.1,http://example.com/image266.jpg,6,West Elm
267,Wood Sofa,Living Room,Wood,Blue,438.07,1.6,85.4,http://example.com/image267.jpg,13,Ashley Furniture
268,Fabric Sofa,Dining Room,Leather,Blue,1999.71,4.5,127.3,http://example.com/image268.jpg,59,Pottery Barn
269,Wood Stool,Office,Glass,Green,54.26,3.3,74.7,http://example.com/image269.jpg,86,Wayfair
270,Metal Office Chair,Outdoor,Leather,Brown,1295.41,1.5,34.9,http://example.com/image270.jpg,92,Ashley Furniture
271,Plastic Office Chair,Dining Room,Wood,Black,325.43,2.8,125.1,http://example.com/image271.jpg,30,IKEA
272,Plastic Desk,Outdoor,Glass,White,1845.22,4.4,83.0,http://example.com/image272.jpg,2,West Elm
273,Wood Bench,Dining Room,Fabric,Transparent,232.58,4.6,27.2,http://example.com/image273.jpg,58,Pottery Barn
274,Wood Cabinet,Office,Wood,Green,1912.37,2.1,78.3,http://example.com/image274.jpg,36,Restoration Hardware
275,Metal Shelf,Office,Metal,Yellow,1241.31,3.8,64.9,http://example.com/image275.jpg,72,Wayfair
276,Glass Bed,Bedroom,Plastic,Yellow,52.47,1.4,132.1,http://example.com/image276.jpg,45,IKEA
277,Glass Dining Table,Dining Room,Wood,Red,1793.31,1.1,23.3,http://example.com/image277.jpg,9,Ashley Furniture
278,Glass Sofa,Bedroom,Glass,Green,1067.34,3.2,131.9,http://example.com/image278.jpg,65,West Elm
279,Glass Shelf,Dining Room,Plastic,Transparent,562.21,3.8,79.3,http://example.com/image279.jpg,77,Ashley Furniture
280,Fabric Wardrobe,Bedroom,Wood,Transparent,1546.19,4.2,63.6,http://example.com/image280.jpg,50,Restoration Hardware
281,Plastic Sofa,Office,Fabric,Red,1857.0,2.4,28.5,http://example.com/image281.jpg,79,Ashley Furniture
282,Plastic Wardrobe,Outdoor,Fabric,Red,993.2,1.0,106.6,http://example.com/image282.jpg,32,Wayfair
283,Leather Dining Table,Bedroom,Metal,Blue,665.33,2.9,139.4,http://example.com/image283.jpg,98,IKEA
284,Wood Bed,Dining Room,Leather,Transparent,1588.44,1.1,59.4,http://example.com/image284.jpg,43,Pottery Barn
285,Leather Office Chair,Dining Room,Plastic,White,1379.48,1.4,40.0,http://example.com/image285.jpg,95,Wayfair
286,Glass Desk,Office,Glass,Yellow,1783.07,2.3,85.5,http://example.com/image286.jpg,78,Restoration Hardware
287,Metal Sofa,Dining Room,Glass,White,1400.4,2.7,120.4,http://example.com/image287.jpg,54,West Elm
288,Plastic Office Chair,Living Room,Leather,Brown,524.88,2.1,5.5,http://example.com/image288.jpg,47,Restoration Hardware
289,Leather Wardrobe,Outdoor,Fabric,Green,1866.74,3.3,96.5,http://example.com/image289.jpg,14,Restoration Hardware
290,Wood Dining Table,Bedroom,Fabric,Red,254.43,1.2,91.5,http://example.com/image290.jpg,48,Ashley Furniture
291,Plastic Dining Table,Outdoor,Wood,Blue,572.49,1.6,51.1,http://example.com/image291.jpg,55,West Elm
292,Metal Bed,Office,Metal,White,1064.38,3.8,70.5,http://example.com/image292.jpg,29,Wayfair
293,Fabric Office Chair,Bedroom,Plastic,Black,1153.2,1.6,40.8,http://example.com/image293.jpg,47,Restoration Hardware
294,Metal Bench,Bedroom,Metal,Yellow,79.86,3.6,119.5,http://example.com/image294.jpg,63,Wayfair
295,Metal Bed,Living Room,Metal,Blue,1572.12,1.2,97.0,http://example.com/image295.jpg,19,Pottery Barn
296,Wood Bed,Office,Wood,Blue,755.13,2.6,82.2,http://example.com/image296.jpg,91,Ashley Furniture
297,Plastic Office Chair,Dining Room,Metal,White,842.52,1.7,61.9,http://example.com/image297.jpg,9,Wayfair
298,Fabric Stool,Living Room,Leather,Black,1628.27,1.4,47.3,http://example.com/image298.jpg,37,West Elm
299,Glass Cabinet,Living Room,Wood,Brown,789.6,3.3,124.3,http://example.com/image299.jpg,92,Restoration Hardware
300,Metal Bed,Outdoor,Leather,White,142.09,4.7,70.5,http://example.com/image300.jpg,52,Pottery Barn
301,Plastic Office Chair,Outdoor,Wood,Black,394.06,1.2,77.7,http://example.com/image301.jpg,57,West Elm
302,Fabric Cabinet,Outdoor,Metal,Blue,1914.01,2.7,80.5,http://example.com/image302.jpg,88,Ashley Furniture
303,Leather Sofa,Living Room,Leather,Yellow,187.29,3.8,70.0,http://example.com/image303.jpg,28,Pottery Barn
304,Wood Shelf,Dining Room,Leather,Black,742.12,2.9,42.1,http://example.com/image304.jpg,36,Pottery Barn
305,Wood Office Chair,Bedroom,Leather,Blue,1031.2,4.2,22.4,http://example.com/image305.jpg,64,Pottery Barn
306,Fabric Bench,Outdoor,Wood,Green,1011.9,1.7,19.3,http://example.com/image306.jpg,18,Restoration Hardware
307,Glass Dining Table,Dining Room,Glass,White,57.72,4.8,114.8,http://example.com/image307.jpg,89,IKEA
308,Glass Stool,Office,Metal,Red,1027.27,2.5,37.4,http://example.com/image308.jpg,35,Pottery Barn
309,Glass Bench,Outdoor,Leather,White,798.36,2.4,13.1,http://example.com/image309.jpg,68,West Elm
310,Fabric Cabinet,Bedroom,Plastic,Green,1945.55,4.5,120.6,http://example.com/image310.jpg,78,West Elm
311,Leather Dining Table,Office,Glass,Transparent,360.36,3.3,27.3,http://example.com/image311.jpg,39,Ashley Furniture
312,Glass Desk,Office,Plastic,Transparent,740.6,3.1,95.6,http://example.com/image312.jpg,90,Wayfair
313,Leather Cabinet,Bedroom,Metal,Transparent,867.99,3.9,54.1,http://example.com/image313.jpg,8,Wayfair
314,Glass Wardrobe,Outdoor,Metal,White,811.85,3.3,23.3,http://example.com/image314.jpg,88,IKEA
315,Leather Bed,Living Room,Leather,Brown,1348.37,1.7,65.1,http://example.com/image315.jpg,80,Restoration Hardware
316,Plastic Bench,Bedroom,Leather,White,470.25,3.7,7.1,http://example.com/image316.jpg,84,Restoration Hardware
317,Plastic Desk,Bedroom,Wood,Yellow,481.09,1.5,127.0,http://example.com/image317.jpg,15,Pottery Barn
318,Fabric Bed,Bedroom,Glass,Green,1471.96,4.2,79.5,http://example.com/image318.jpg,7,IKEA
319,Glass Bench,Office,Glass,Yellow,1025.57,5.0,25.2,http://example.com/image319.jpg,17,Ashley Furniture
320,Plastic Bench,Dining Room,Leather,Green,859.55,2.5,39.4,http://example.com/image320.jpg,86,Ashley Furniture
321,Glass Shelf,Living Room,Metal,Red,379.95,2.8,70.0,http://example.com/image321.jpg,86,Wayfair
322,Plastic Cabinet,Outdoor,Leather,Black,415.68,1.2,32.4,http://example.com/image322.jpg,64,Ashley Furniture
323,Metal Dining Table,Outdoor,Metal,White,70.58,1.1,43.9,http://example.com/image323.jpg,12,Pottery Barn
324,Leather Sofa,Dining Room,Metal,White,228.28,4.7,82.5,http://example.com/image324.jpg,82,West Elm
325,Metal Dining Table,Bedroom,Leather,Blue,1135.84,1.5,125.7,http://example.com/image325.jpg,56,Ashley Furniture
326,Plastic Dining Table,Living Room,Fabric,Green,1789.15,2.8,63.3,http://example.com/image326.jpg,46,IKEA
327,Plastic Shelf,Outdoor,Glass,Blue,609.97,4.3,109.0,http://example.com/image327.jpg,47,Pottery Barn
328,Leather Bench,Outdoor,Plastic,Blue,689.11,4.6,132.1,http://example.com/image328.jpg,79,Ashley Furniture
329,Fabric Shelf,Bedroom,Metal,White,275.43,3.1,36.4,http://example.com/image329.jpg,16,Restoration Hardware
330,Fabric Stool,Dining Room,Metal,Brown,807.83,3.3,122.0,http://example.com/image330.jpg,69,Ashley Furniture
331,Leather Shelf,Living Room,Fabric,Black,122.58,3.7,114.8,http://example.com/image331.jpg,2,Restoration Hardware
332,Leather Stool,Dining Room,Plastic,Black,1839.32,4.8,56.8,http://example.com/image332.jpg,92,Pottery Barn
333,Fabric Sofa,Dining Room,Wood,Yellow,1362.57,3.4,148.5,http://example.com/image333.jpg,54,Ashley Furniture
334,Glass Bench,Living Room,Fabric,Green,1981.96,3.2,43.1,http://example.com/image334.jpg,27,Restoration Hardware
335,Plastic Shelf,Living Room,Plastic,Red,1771.51,1.1,41.9,http://example.com/image335.jpg,31,West Elm
336,Plastic Bed,Outdoor,Fabric,Green,972.33,1.3,117.0,http://example.com/image336.jpg,41,Wayfair
337,Fabric Wardrobe,Outdoor,Metal,Brown,1063.39,3.3,68.0,http://example.com/image337.jpg,36,Pottery Barn
338,Wood Sofa,Living Room,Glass,Brown,421.62,4.7,53.0,http://example.com/image338.jpg,47,Restoration Hardware
339,Wood Sofa,Office,Fabric,Black,950.98,4.5,30.9,http://example.com/image339.jpg,43,IKEA
340,Fabric Bench,Outdoor,Wood,Transparent,1810.9,4.9,116.0,http://example.com/image340.jpg,65,Ashley Furniture
341,Metal Sofa,Office,Leather,Blue,149.16,3.1,119.0,http://example.com/image341.jpg,50,Restoration Hardware
342,Metal Bed,Living Room,Plastic,Blue,1733.94,4.2,87.2,http://example.com/image342.jpg,93,Restoration Hardware
343,Wood Shelf,Outdoor,Fabric,Black,714.85,4.4,143.8,http://example.com/image343.jpg,1,Restoration Hardware
344,Wood Shelf,Dining Room,Fabric,Green,1804.05,3.6,51.1,http://example.com/image344.jpg,72,Wayfair
345,Wood Wardrobe,Living Room,Wood,Brown,1884.72,2.4,36.8,http://example.com/image345.jpg,57,IKEA
346,Wood Dining Table,Bedroom,Glass,Green,1358.19,2.9,103.2,http://example.com/image346.jpg,16,IKEA
347,Wood Desk,Office,Fabric,Red,1345.63,4.4,115.0,http://example.com/image347.jpg,28,West Elm
348,Glass Sofa,Living Room,Fabric,Transparent,932.87,2.2,37.6,http://example.com/image348.jpg,86,Wayfair
349,Leather Office Chair,Living Room,Glass,Black,1679.3,4.7,16.1,http://example.com/image349.jpg,82,Restoration Hardware
350,Leather Shelf,Outdoor,Wood,Blue,1925.14,1.9,122.5,http://example.com/image350.jpg,22,Pottery Barn
351,Fabric Shelf,Outdoor,Plastic,White,1561.41,4.0,146.6,http://example.com/image351.jpg,41,Wayfair
352,Fabric Desk,Outdoor,Plastic,Green,1262.78,3.5,98.5,http://example.com/image352.jpg,76,Wayfair
353,Fabric Dining Table,Bedroom,Fabric,Brown,1233.25,4.0,45.3,http://example.com/image353.jpg,19,IKEA
354,Glass Stool,Outdoor,Glass,White,1706.47,2.7,149.5,http://example.com/image354.jpg,89,West Elm
355,Wood Bed,Living Room,Fabric,Red,1105.35,4.7,134.5,http://example.com/image355.jpg,50,West Elm
356,Plastic Desk,Outdoor,Leather,Black,1617.53,3.5,79.4,http://example.com/image356.jpg,59,Wayfair
357,Leather Bed,Dining Room,Plastic,Green,1042.33,2.2,124.7,http://example.com/image357.jpg,69,Wayfair
358,Glass Shelf,Outdoor,Metal,Blue,171.77,3.6,123.3,http://example.com/image358.jpg,34,Ashley Furniture
359,Wood Shelf,Bedroom,Leather,Green,798.7,2.1,140.5,http://example.com/image359.jpg,39,Restoration Hardware
360,Wood Office Chair,Dining Room,Fabric,Transparent,916.66,2.2,126.9,http://example.com/image360.jpg,74,IKEA
361,Fabric Wardrobe,Living Room,Wood,Yellow,326.15,2.6,98.3,http://example.com/image361.jpg,7,Restoration Hardware
362,Plastic Dining Table,Living Room,Plastic,White,249.87,4.4,93.3,http://example.com/image362.jpg,52,Pottery Barn
363,Plastic Desk,Office,Metal,Transparent,1094.16,3.0,72.8,http://example.com/image363.jpg,60,Pottery Barn
364,Glass Bench,Dining Room,Leather,Red,216.03,3.7,95.8,http://example.com/image364.jpg,52,West Elm
365,Metal Office Chair,Office,Plastic,Blue,640.74,2.6,120.3,http://example.com/image365.jpg,79,IKEA
366,Wood Office Chair,Dining Room,Glass,White,1501.96,2.1,145.5,http://example.com/image366.jpg,24,Restoration Hardware
367,Plastic Bed,Dining Room,Wood,Red,1930.64,4.8,72.8,http://example.com/image367.jpg,26,West Elm
368,Metal Stool,Bedroom,Leather,Transparent,1449.85,3.4,88.2,http://example.com/image368.jpg,90,Pottery Barn
369,Metal Desk,Office,Glass,Transparent,1985.62,4.7,69.5,http://example.com/image369.jpg,90,Wayfair
370,Metal Desk,Bedroom,Fabric,Yellow,1411.76,1.8,101.9,http://example.com/image370.jpg,10,IKEA
371,Leather Dining Table,Dining Room,Glass,White,622.9,1.6,96.3,http://example.com/image371.jpg,17,IKEA
372,Plastic Dining Table,Living Room,Leather,Blue,1360.5,4.4,7.6,http://example.com/image372.jpg,78,Restoration Hardware
373,Leather Shelf,Dining Room,Leather,Transparent,1419.21,3.7,83.5,http://example.com/image373.jpg,2,Ashley Furniture
374,Metal Stool,Bedroom,Fabric,Black,774.87,1.7,17.8,http://example.com/image374.jpg,77,Restoration Hardware
375,Fabric Office Chair,Office,Glass,Yellow,84.54,2.1,8.8,http://example.com/image375.jpg,27,Wayfair
376,Glass Wardrobe,Office,Glass,Red,1421.24,4.2,119.7,http://example.com/image376.jpg,73,Wayfair
377,Leather Office Chair,Bedroom,Fabric,White,92.32,2.8,42.5,http://example.com/image377.jpg,71,West Elm
378,Metal Shelf,Office,Glass,Brown,1280.82,3.7,54.4,http://example.com/image378.jpg,48,IKEA
379,Fabric Desk,Outdoor,Plastic,Brown,369.05,2.3,14.3,http://example.com/image379.jpg,74,West Elm
380,Glass Sofa,Living Room,Fabric,Blue,1152.93,2.5,31.0,http://example.com/image380.jpg,9,Wayfair
381,Plastic Cabinet,Living Room,Wood,Black,1032.63,5.0,116.0,http://example.com/image381.jpg,86,Ashley Furniture
382,Wood Stool,Living Room,Leather,Transparent,76.35,2.0,76.6,http://example.com/image382.jpg,23,IKEA
383,Glass Cabinet,Office,Wood,Brown,757.59,3.0,132.7,http://example.com/image383.jpg,71,Wayfair
384,Glass Bed,Office,Plastic,Blue,1222.13,4.4,62.6,http://example.com/image384.jpg,73,Ashley Furniture
385,Glass Stool,Dining Room,Plastic,Red,1704.78,2.0,44.0,http://example.com/image385.jpg,27,Restoration Hardware
386,Wood Sofa,Dining Room,Metal,Yellow,1782.85,2.7,55.4,http://example.com/image386.jpg,88,Pottery Barn
387,Leather Bench,Living Room,Metal,Black,993.51,3.5,108.4,http://example.com/image387.jpg,93,Wayfair
388,Glass Wardrobe,Outdoor,Metal,Black,1470.42,2.9,85.5,http://example.com/image388.jpg,81,Pottery Barn
389,Metal Dining Table,Dining Room,Fabric,Green,667.09,2.8,136.1,http://example.com/image389.jpg,84,West Elm
390,Glass Dining Table,Dining Room,Glass,Blue,717.26,2.5,92.3,http://example.com/image390.jpg,71,Pottery Barn
391,Wood Bed,Office,Plastic,Blue,429.2,3.3,76.5,http://example.com/image391.jpg,43,Wayfair
392,Plastic Desk,Outdoor,Wood,Green,1145.8,3.5,118.9,http://example.com/image392.jpg,7,Pottery Barn
393,Wood Office Chair,Living Room,Wood,Yellow,663.4,3.6,142.4,http://example.com/image393.jpg,92,IKEA
394,Leather Wardrobe,Dining Room,Wood,Transparent,214.52,1.3,56.6,http://example.com/image394.jpg,83,Wayfair
395,Plastic Office Chair,Outdoor,Wood,Blue,1385.76,3.5,41.2,http://example.com/image395.jpg,63,Ashley Furniture
396,Metal Dining Table,Outdoor,Metal,Green,1430.12,4.8,94.4,http://example.com/image396.jpg,84,Pottery Barn
397,Metal Sofa,Living Room,Wood,Transparent,751.99,3.2,77.3,http://example.com/image397.jpg,44,IKEA
398,Leather Wardrobe,Outdoor,Glass,Yellow,199.61,3.9,148.4,http://example.com/image398.jpg,39,West Elm
399,Glass Desk,Outdoor,Metal,Transparent,881.28,3.2,72.0,http://example.com/image399.jpg,40,West Elm
400,Wood Dining Table,Outdoor,Wood,White,912.55,4.4,15.8,http://example.com/image400.jpg,7,Pottery Barn
401,Metal Cabinet,Dining Room,Fabric,Black,1353.91,4.7,146.7,http://example.com/image401.jpg,70,West Elm
402,Plastic Bench,Living Room,Leather,Red,665.06,1.7,127.3,http://example.com/image402.jpg,25,Ashley Furniture
403,Plastic Shelf,Outdoor,Leather,Black,1381.07,2.7,30.8,http://example.com/image403.jpg,59,Wayfair
404,Glass Stool,Outdoor,Leather,Black,1749.4,2.6,136.2,http://example.com/image404.jpg,13,IKEA
405,Fabric Bed,Dining Room,Metal,White,513.1,2.6,54.4,http://example.com/image405.jpg,86,Restoration Hardware
406,Wood Desk,Living Room,Wood,Transparent,1958.89,1.5,59.7,http://example.com/image406.jpg,81,Pottery Barn
407,Plastic Sofa,Office,Plastic,Transparent,803.42,4.3,136.4,http://example.com/image407.jpg,86,West Elm
408,Leather Bench,Dining Room,Plastic,Blue,571.15,1.1,81.9,http://example.com/image408.jpg,98,Wayfair
409,Fabric Dining Table,Living Room,Plastic,White,871.95,3.1,25.0,http://example.com/image409.jpg,62,Restoration Hardware
410,Leather Cabinet,Outdoor,Metal,Blue,234.08,3.6,58.5,http://example.com/image410.jpg,8,Ashley Furniture
411,Metal Sofa,Living Room,Glass,White,295.13,1.8,109.7,http://example.com/image411.jpg,45,West Elm
412,Glass Stool,Living Room,Fabric,Blue,858.15,4.6,30.3,http://example.com/image412.jpg,18,West Elm
413,Glass Desk,Living Room,Fabric,Brown,1536.77,4.4,90.6,http://example.com/image413.jpg,88,IKEA
414,Leather Wardrobe,Office,Leather,Green,1805.61,2.9,105.8,http://example.com/image414.jpg,60,Ashley Furniture
415,Leather Shelf,Living Room,Leather,Black,1346.4,2.6,54.9,http://example.com/image415.jpg,60,Ashley Furniture
416,Plastic Wardrobe,Office,Plastic,Black,255.18,1.9,105.6,http://example.com/image416.jpg,2,Pottery Barn
417,Metal Wardrobe,Outdoor,Plastic,Yellow,1360.44,3.9,133.2,http://example.com/image417.jpg,66,Restoration Hardware
418,Glass Bench,Office,Leather,Red,1289.08,1.5,73.5,http://example.com/image418.jpg,91,IKEA
419,Fabric Cabinet,Outdoor,Wood,Green,1621.24,3.7,60.5,http://example.com/image419.jpg,14,Pottery Barn
420,Glass Stool,Outdoor,Glass,Transparent,1659.23,4.4,41.4,http://example.com/image420.jpg,48,IKEA
421,Leather Sofa,Office,Glass,Red,1743.0,1.9,92.6,http://example.com/image421.jpg,56,Ashley Furniture
422,Fabric Shelf,Dining Room,Glass,Brown,857.56,4.5,132.6,http://example.com/image422.jpg,12,IKEA
423,Glass Bench,Bedroom,Glass,Yellow,1410.84,1.1,52.1,http://example.com/image423.jpg,96,IKEA
424,Leather Cabinet,Living Room,Leather,Red,573.09,4.7,62.5,http://example.com/image424.jpg,92,IKEA
425,Metal Cabinet,Bedroom,Fabric,Yellow,1998.71,1.5,64.0,http://example.com/image425.jpg,55,Wayfair
426,Fabric Sofa,Living Room,Leather,Black,391.9,3.6,86.3,http://example.com/image426.jpg,28,Wayfair
427,Glass Stool,Living Room,Glass,Transparent,69.72,2.0,38.1,http://example.com/image427.jpg,89,Restoration Hardware
428,Glass Shelf,Outdoor,Leather,Brown,340.18,4.3,124.2,http://example.com/image428.jpg,4,Restoration Hardware
429,Glass Bed,Living Room,Glass,Black,1562.95,3.0,47.9,http://example.com/image429.jpg,90,Ashley Furniture
430,Wood Dining Table,Living Room,Metal,Green,921.23,1.5,107.3,http://example.com/image430.jpg,36,IKEA
431,Fabric Cabinet,Office,Plastic,Blue,922.63,3.3,79.4,http://example.com/image431.jpg,50,Ashley Furniture
432,Glass Wardrobe,Bedroom,Fabric,White,1912.29,2.6,90.0,http://example.com/image432.jpg,3,Wayfair
433,Metal Sofa,Office,Metal,Brown,1843.29,3.6,31.0,http://example.com/image433.jpg,1,IKEA
434,Leather Shelf,Living Room,Wood,Transparent,656.83,4.5,111.6,http://example.com/image434.jpg,17,Pottery Barn
435,Metal Cabinet,Outdoor,Leather,Yellow,457.66,2.6,32.3,http://example.com/image435.jpg,71,Wayfair
436,Leather Cabinet,Office,Wood,Red,1704.54,2.2,21.5,http://example.com/image436.jpg,62,Wayfair
437,Fabric Sofa,Office,Leather,Green,1816.74,1.1,84.3,http://example.com/image437.jpg,48,Wayfair
438,Leather Wardrobe,Dining Room,Plastic,Red,1106.11,3.3,107.8,http://example.com/image438.jpg,62,IKEA
439,Glass Cabinet,Living Room,Metal,Brown,1277.38,2.6,12.3,http://example.com/image439.jpg,69,Restoration Hardware
440,Wood Stool,Outdoor,Plastic,Green,550.98,2.5,15.1,http://example.com/image440.jpg,19,West Elm
441,Leather Dining Table,Office,Glass,Transparent,1611.57,1.7,121.4,http://example.com/image441.jpg,34,Pottery Barn
442,Fabric Dining Table,Office,Plastic,Brown,1282.64,2.7,122.3,http://example.com/image442.jpg,99,Pottery Barn
443,Metal Bench,Outdoor,Plastic,Transparent,1031.85,4.9,40.6,http://example.com/image443.jpg,49,Ashley Furniture
444,Leather Dining Table,Living Room,Glass,Red,167.21,2.2,94.2,http://example.com/image444.jpg,80,IKEA
445,Glass Shelf,Dining Room,Leather,Black,1836.07,3.4,69.3,http://example.com/image445.jpg,47,Restoration Hardware
446,Glass Desk,Office,Glass,Green,1250.13,4.1,96.7,http://example.com/image446.jpg,91,Wayfair
447,Plastic Bed,Dining Room,Metal,Blue,425.75,4.0,130.1,http://example.com/image447.jpg,50,West Elm
448,Wood Wardrobe,Bedroom,Plastic,Black,1232.45,2.3,16.6,http://example.com/image448.jpg,89,IKEA
449,Glass Desk,Living Room,Glass,Blue,1371.05,3.4,117.8,http://example.com/image449.jpg,26,IKEA
450,Wood Cabinet,Bedroom,Plastic,Red,1075.25,4.5,76.5,http://example.com/image450.jpg,56,Restoration Hardware
451,Fabric Desk,Bedroom,Metal,Yellow,1450.3,1.1,86.8,http://example.com/image451.jpg,78,West Elm
452,Metal Shelf,Bedroom,Wood,Green,1183.84,2.7,99.8,http://example.com/image452.jpg,14,Wayfair
453,Metal Shelf,Living Room,Metal,Black,1898.15,1.9,138.8,http://example.com/image453.jpg,78,IKEA
454,Wood Sofa,Living Room,Fabric,Black,154.71,2.6,13.2,http://example.com/image454.jpg,25,Pottery Barn
455,Wood Wardrobe,Outdoor,Fabric,Brown,257.18,2.7,9.3,http://example.com/image455.jpg,4,Pottery Barn
456,Plastic Dining Table,Dining Room,Fabric,White,388.66,4.0,30.8,http://example.com/image456.jpg,79,West Elm
457,Wood Sofa,Dining Room,Plastic,Red,1395.83,1.4,148.0,http://example.com/image457.jpg,32,Wayfair
458,Wood Stool,Outdoor,Leather,Transparent,1308.91,3.1,108.7,http://example.com/image458.jpg,82,West Elm
459,Fabric Stool,Outdoor,Leather,Red,1789.51,3.3,94.1,http://example.com/image459.jpg,78,IKEA
460,Fabric Bed,Bedroom,Leather,Transparent,1479.11,3.0,11.8,http://example.com/image460.jpg,65,Pottery Barn
461,Fabric Sofa,Outdoor,Plastic,Green,1041.29,3.9,132.5,http://example.com/image461.jpg,61,Ashley Furniture
462,Leather Cabinet,Office,Metal,Transparent,1984.07,2.5,122.8,http://example.com/image462.jpg,20,West Elm
463,Metal Bench,Dining Room,Leather,Yellow,568.91,4.8,101.4,http://example.com/image463.jpg,74,Ashley Furniture
464,Wood Dining Table,Outdoor,Wood,Blue,1674.72,2.9,54.2,http://example.com/image464.jpg,10,Ashley Furniture
465,Wood Shelf,Office,Fabric,Transparent,882.24,3.3,15.2,http://example.com/image465.jpg,88,Restoration Hardware
466,Fabric Sofa,Office,Metal,Transparent,1315.03,4.3,89.1,http://example.com/image466.jpg,34,Pottery Barn
467,Fabric Bench,Office,Fabric,Brown,1468.17,2.1,109.4,http://example.com/image467.jpg,61,West Elm
468,Metal Bench,Office,Leather,Black,1285.82,1.3,18.7,http://example.com/image468.jpg,92,Ashley Furniture
469,Metal Bench,Bedroom,Metal,Red,323.99,3.8,96.9,http://example.com/image469.jpg,27,IKEA
470,Leather Bed,Office,Glass,Red,913.75,2.9,46.5,http://example.com/image470.jpg,40,Restoration Hardware
471,Wood Shelf,Bedroom,Wood,Green,1144.8,4.6,115.8,http://example.com/image471.jpg,65,Wayfair
472,Plastic Bed,Bedroom,Leather,Green,1705.64,4.9,83.2,http://example.com/image472.jpg,33,Restoration Hardware
473,Plastic Office Chair,Office,Leather,Yellow,915.11,2.6,23.7,http://example.com/image473.jpg,68,Wayfair
474,Plastic Dining Table,Dining Room,Wood,Transparent,1841.56,2.7,81.3,http://example.com/image474.jpg,71,Pottery Barn
475,Wood Bench,Office,Wood,White,908.73,2.6,62.4,http://example.com/image475.jpg,9,West Elm
476,Leather Sofa,Office,Glass,Red,1120.12,2.3,31.2,http://example.com/image476.jpg,16,West Elm
477,Plastic Shelf,Office,Leather,Green,1602.76,4.1,127.0,http://example.com/image477.jpg,5,Wayfair
478,Fabric Cabinet,Dining Room,Plastic,Transparent,1186.98,4.0,6.6,http://example.com/image478.jpg,98,IKEA
479,Fabric Wardrobe,Living Room,Leather,Green,1922.43,2.9,50.3,http://example.com/image479.jpg,23,Wayfair
480,Metal Office Chair,Living Room,Fabric,Yellow,1337.65,1.2,6.8,http://example.com/image480.jpg,43,Wayfair
